2021-09-06 23:48:08 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 165
2021-09-06 23:49:33 - PHP Notice:  Undefined variable: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 165
2021-09-06 23:49:33 - PHP Notice:  Undefined variable: data in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 165
2021-09-06 23:49:33 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 165
2021-09-06 23:49:33 - PHP Notice:  Undefined variable: data in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 165
2021-09-06 23:49:33 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 165
2021-09-06 23:49:57 - PHP Notice:  Undefined variable: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 165
2021-09-06 23:49:57 - PHP Notice:  Undefined index: firstname in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 165
2021-09-06 23:49:57 - PHP Notice:  Undefined index: lastname in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 165
2021-09-06 23:54:25 - PHP Notice:  Undefined variable: customer_id in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 99
2021-09-06 23:54:40 - PHP Notice:  Undefined variable: customer_id in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 99
2021-09-06 23:55:18 - PHP Notice:  Undefined variable: customer_id in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 99
2021-09-06 23:55:40 - PHP Notice:  Undefined variable: customer_id in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 99
2021-09-06 23:59:19 - PHP Notice:  Undefined index: firstname in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 166
2021-09-06 23:59:59 - PHP Notice:  Undefined index: firstname in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 166
2021-09-07 0:14:23 - PHP Notice:  Undefined variable: products in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 0:14:23 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 0:24:12 - PHP Notice:  Undefined variable: order_query in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:24:12 - PHP Notice:  Trying to get property 'row' of non-object in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:24:12 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:24:12 - PHP Notice:  Undefined variable: order_query in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:24:12 - PHP Notice:  Trying to get property 'row' of non-object in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:24:12 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:25:47 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:25:47 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:26:35 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:26:35 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:36:26 - PHP Notice:  Undefined index: oc_order.order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 0:36:26 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 0:36:26 - PHP Notice:  Undefined index: oc_order.order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 0:36:26 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 0:38:59 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 0:38:59 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 0:41:57 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 0:41:57 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 0:42:09 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 0:42:09 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 0:42:36 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 0:43:05 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 0:43:23 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 0:43:23 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 0:43:23 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 0:43:23 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 0:43:29 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 0:43:29 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 0:43:39 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 0:43:39 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 0:49:53 - PHP Notice:  Undefined variable: order_query in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:49:53 - PHP Notice:  Trying to get property 'row' of non-object in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:49:53 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:50:37 - PHP Notice:  Undefined variable: order_query in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:50:37 - PHP Notice:  Trying to get property 'row' of non-object in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:50:37 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:50:52 - PHP Notice:  Undefined variable: order_query in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:50:52 - PHP Notice:  Trying to get property 'row' of non-object in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:50:52 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:51:39 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 0:51:39 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 0:57:07 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:57:07 - PHP Notice:  Undefined variable: orderid in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 127
2021-09-07 0:57:07 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:57:07 - PHP Notice:  Undefined variable: orderid in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 127
2021-09-07 0:57:32 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:57:32 - PHP Notice:  Undefined variable: orderid in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 127
2021-09-07 0:57:32 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:57:32 - PHP Notice:  Undefined variable: orderid in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 127
2021-09-07 0:57:58 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:57:58 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 0:57:58 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:57:58 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 0:58:08 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:58:08 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 0:58:08 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:58:08 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 0:59:53 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:59:53 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 0:59:53 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 0:59:53 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:00:58 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 1:01:08 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 124
2021-09-07 1:01:41 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:01:41 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:01:41 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:01:41 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:01:55 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:01:55 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:01:55 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:01:55 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:02:32 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:02:39 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:02:39 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:02:39 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:02:39 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:02:46 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:02:46 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:02:46 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 51
2021-09-07 1:02:46 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:02:46 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:02:46 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 76
2021-09-07 1:02:49 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:02:49 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:02:49 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:02:49 - PHP Notice:  Undefined index: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:04:13 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:04:32 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:05:47 - PHP Notice:  Undefined variable: order_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 125
2021-09-07 1:06:04 - PHP Notice:  Undefined variable: orderid in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:06:04 - PHP Notice:  Undefined variable: orderid in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 126
2021-09-07 1:21:39 - PHP Notice:  Undefined variable: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 163
2021-09-07 1:23:17 - PHP Notice:  Undefined variable: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 163
2021-09-07 1:24:45 - PHP Notice:  Array to string conversion in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 163
2021-09-07 1:24:48 - PHP Notice:  Array to string conversion in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 163
2021-09-07 1:24:51 - PHP Notice:  Array to string conversion in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 163
2021-09-07 1:25:20 - PHP Notice:  Undefined index: customer_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 163
2021-09-07 2:01:09 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:01:40 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:01:43 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:03:08 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:03:13 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:04:18 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:08:44 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:08:44 - PHP Notice:  Undefined index: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 163
2021-09-07 2:10:04 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:10:04 - PHP Notice:  Undefined index: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 143
2021-09-07 2:10:47 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:10:47 - PHP Notice:  Undefined index: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 143
2021-09-07 2:11:20 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:11:23 - PHP Notice:  Undefined index: productid in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 94
2021-09-07 2:30:03 - PHP Notice:  Undefined index: firstname in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 148
2021-09-07 2:30:20 - PHP Notice:  Undefined index: firstname in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 148
2021-09-07 2:30:20 - PHP Notice:  Undefined index: firstname in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 148
2021-09-07 2:30:23 - PHP Notice:  Undefined index: firstname in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 148
2021-09-07 2:31:10 - PHP Notice:  Undefined index:  oc_order.firstname in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 148
2021-09-07 2:31:16 - PHP Notice:  Undefined index: firstname in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 148
2021-09-07 4:43:29 - PHP Notice:  Undefined index: ordernum in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 92
2021-09-07 4:43:29 - PHP Notice:  Undefined index: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 131
2021-09-07 4:43:29 - PHP Notice:  Undefined index: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 142
2021-09-07 4:45:11 - PHP Notice:  Undefined index: ordernum in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 92
2021-09-07 4:45:11 - PHP Notice:  Undefined index: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 131
2021-09-07 4:45:11 - PHP Notice:  Undefined index: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 142
2021-09-07 4:49:11 - PHP Notice:  Undefined index: firstname in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 56
2021-09-07 4:49:11 - PHP Notice:  Undefined index: lastname in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 56
2021-09-07 4:49:11 - PHP Notice:  Undefined index: status in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 57
2021-09-07 4:49:11 - PHP Notice:  Undefined index: firstname in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 56
2021-09-07 4:49:11 - PHP Notice:  Undefined index: lastname in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 56
2021-09-07 4:49:11 - PHP Notice:  Undefined index: status in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 57
2021-09-07 6:15:03 - PHP Notice:  Undefined index: tracking in C:\xampp\htdocs\opencart\catalog\model\checkout\order.php on line 127
2021-09-07 6:15:07 - PHP Notice:  Undefined index: tracking in C:\xampp\htdocs\opencart\catalog\model\checkout\order.php on line 127
2021-09-07 6:15:14 - PHP Notice:  Undefined index: tracking in C:\xampp\htdocs\opencart\catalog\model\checkout\order.php on line 127
2021-09-07 6:15:14 - PHP Notice:  Undefined index: tracking in C:\xampp\htdocs\opencart\catalog\model\checkout\order.php on line 127
2021-09-07 6:15:14 - PHP Notice:  Undefined index: tracking in C:\xampp\htdocs\opencart\catalog\model\checkout\order.php on line 127
2021-09-07 6:38:09 - PHP Notice:  Undefined variable: aff_fullname in C:\xampp\htdocs\opencart\catalog\model\checkout\order.php on line 247
2021-09-07 6:38:12 - PHP Notice:  Undefined variable: aff_fullname in C:\xampp\htdocs\opencart\catalog\model\checkout\order.php on line 247
2021-09-07 6:38:18 - PHP Notice:  Undefined variable: aff_fullname in C:\xampp\htdocs\opencart\catalog\model\checkout\order.php on line 247
2021-09-07 6:38:18 - PHP Notice:  Undefined variable: aff_fullname in C:\xampp\htdocs\opencart\catalog\model\checkout\order.php on line 247
2021-09-07 6:38:18 - PHP Notice:  Undefined variable: aff_fullname in C:\xampp\htdocs\opencart\catalog\model\checkout\order.php on line 247
2021-09-08 3:56:42 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\order.php on line 67
2021-09-08 3:56:42 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\order.php on line 74
2021-09-08 3:56:42 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\order.php on line 74
2021-09-08 3:56:42 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\order.php on line 74
2021-09-08 3:56:42 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\order.php on line 74
2021-09-08 3:56:42 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\order.php on line 74
2021-09-08 4:45:12 - PHP Notice:  Undefined variable: results in C:\xampp\htdocs\opencart\catalog\controller\account\order.php on line 51
2021-09-08 4:45:12 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\opencart\catalog\controller\account\order.php on line 51
2021-09-08 4:47:14 - PHP Notice:  Undefined variable: start in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 118
2021-09-08 4:47:14 - PHP Notice:  Undefined variable: limit in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 118
2021-09-08 4:47:16 - PHP Notice:  Undefined variable: start in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 118
2021-09-08 4:47:16 - PHP Notice:  Undefined variable: limit in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 118
2021-09-08 4:47:18 - PHP Notice:  Undefined variable: start in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 118
2021-09-08 4:47:18 - PHP Notice:  Undefined variable: limit in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 118
2021-09-08 4:47:19 - PHP Notice:  Undefined variable: start in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 118
2021-09-08 4:47:19 - PHP Notice:  Undefined variable: limit in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 118
2021-09-08 4:59:16 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 60
2021-09-08 4:59:16 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 67
2021-09-08 4:59:16 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 67
2021-09-08 4:59:16 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 67
2021-09-08 4:59:16 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 67
2021-09-08 4:59:16 - PHP Notice:  Undefined variable: order_total in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 67
2021-09-08 5:02:00 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:00 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:00 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:00 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Undefined variable: result in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-08 5:02:03 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 52
2021-09-09 0:32:00 - PHP Notice:  Undefined index: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 138
2021-09-09 0:32:00 - PHP Notice:  Undefined index: product_id in C:\xampp\htdocs\opencart\catalog\model\account\rate.php on line 149
2021-09-09 1:20:02 - PHP Notice:  Undefined variable: review in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 77
2021-09-09 1:20:02 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 77
2021-09-09 1:20:02 - PHP Notice:  Undefined variable: review in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 78
2021-09-09 1:20:02 - PHP Notice:  Trying to access array offset on value of type null in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 78
2021-09-09 1:20:02 - PHP Notice:  Undefined variable: review in C:\xampp\htdocs\opencart\catalog\controller\account\rate.php on line 79
